 ,Label,Area,Mean,StdDev,Min,Max,Perim.
205,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04273-08871,19.285,4.929,1.079,3.500,7.857,15.995
206,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04660-03860,57.033,4.468,1.034,2.588,8.429,29.117
207,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04822-04835,32.415,5.450,1.962,2.071,10.364,20.900
208,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04858-06951,47.596,5.572,2.183,1.963,10.478,25.274
209,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04869-06948,33.235,5.640,1.940,2.455,9.562,20.744
210,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05050-03829,0.821,3.613,0.783,3.059,4.167,3.843
211,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05284-04967,14.361,4.298,0.888,2.889,6.429,13.277
212,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05634-03146,30.363,4.377,1.105,2.333,6.727,19.838
213,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05906-07023,25.439,3.211,0.538,2.056,4.636,18.557
214,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05967-03681,0.821,4.007,0.167,3.889,4.125,3.624
215,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06071-06693,21.336,3.809,0.623,2.526,5.778,19.088
216,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06205-08020,37.338,4.062,1.146,2.100,7.286,22.025
217,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06273-05267,38.980,5.778,1.692,1.923,9.240,22.931
218,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06281-07164,1.231,3.904,0.206,3.700,4.111,5.124
219,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06305-05529,13.951,3.933,0.602,3.100,5.667,14.183
220,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06429-06589,1.231,3.531,0.441,3.125,4.000,4.529
221,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:07942-06331,24.619,3.758,0.793,2.154,5.571,19.088
222,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:08231-04537,32.004,4.099,0.669,2.909,5.889,21.275
223,slice0006_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05586-05582,42828833.709,1.045,0.110,0.000,10.478,28616.229
224,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02602-05778,16.413,3.532,0.591,2.583,4.818,15.464
225,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02727-06367,8.206,3.801,0.585,3.000,5.286,9.809
226,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02914-06272,18.874,4.074,0.518,2.750,5.111,18.337
227,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02943-04548,18.054,2.972,0.361,1.846,3.700,15.995
228,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02954-04540,3.283,3.088,0.520,2.385,3.889,5.811
229,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03033-05885,2.052,3.802,0.846,3.000,5.125,5.811
230,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03262-09031,24.619,4.944,1.065,2.909,7.250,17.807
231,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03970-05573,9.027,3.236,0.421,2.400,3.857,10.560
232,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03969-05579,12.309,3.215,0.435,2.375,4.077,12.902
233,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04082-04076,3.693,4.462,0.946,3.000,5.556,6.716
234,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04273-08871,16.413,4.429,0.812,2.889,6.750,14.714
235,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04660-03859,53.341,4.016,0.900,2.438,6.857,27.305
236,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04823-04834,26.260,4.772,1.528,2.542,8.375,19.088
237,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04858-06952,45.955,5.167,1.575,2.160,8.467,25.118
238,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04869-06949,31.594,5.313,1.449,2.833,8.217,21.275
239,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05049-03830,1.641,3.235,0.633,2.389,3.917,4.529
240,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05284-04967,14.361,4.207,0.830,2.667,5.857,13.433
241,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05635-03146,35.287,3.854,1.264,1.444,6.200,22.556
242,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05906-07023,25.029,3.247,0.556,2.059,4.769,19.463
243,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06070-06692,16.002,3.596,0.589,2.706,5.556,15.464
244,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06205-08019,33.646,3.785,1.036,2.200,6.375,21.275
245,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06273-05268,38.569,5.418,1.580,2.412,8.714,22.556
246,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06280-07165,3.283,3.963,0.554,3.200,4.889,6.716
247,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06305-05530,13.130,3.537,0.293,2.800,4.000,13.433
248,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06430-06589,0.410,4.000,0.000,4.000,4.000,2.562
249,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:07942-06330,22.978,3.651,0.735,2.077,5.273,17.651
250,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:08230-04538,37.749,4.203,0.815,2.500,6.875,22.931
251,slice0007_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05586-05582,42828833.709,1.047,0.110,0.000,8.714,28616.229
252,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02603-05778,13.130,3.409,0.543,2.067,4.600,13.808
253,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02727-06367,8.206,3.795,0.610,2.500,4.875,10.340
254,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02914-06272,16.413,3.910,0.440,2.917,4.778,15.995
255,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02943-04549,11.489,3.368,0.455,2.556,4.375,12.902
256,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02953-04540,2.872,3.387,0.820,2.667,4.571,6.716
257,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03032-05885,2.872,3.967,0.407,3.400,4.625,6.716
258,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03261-09031,23.798,4.677,1.016,2.900,7.833,18.182
259,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03969-05580,10.258,3.369,0.483,2.286,4.500,11.090
260,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03970-05574,6.975,3.390,0.497,2.750,4.417,10.185
261,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04082-04077,3.283,3.403,0.548,2.750,4.444,6.341
262,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04272-08871,15.182,4.061,0.581,2.889,5.429,14.714
263,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04660-03859,49.238,3.390,0.491,2.417,5.000,27.461
264,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04822-04834,24.619,3.868,0.582,2.650,5.500,18.182
265,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04858-06953,37.749,4.653,1.594,1.800,8.611,22.025
266,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04870-06950,23.798,4.704,1.165,2.421,7.400,18.182
267,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05049-03830,9.027,3.449,0.498,2.235,4.583,10.340
268,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05284-04967,13.951,4.126,0.796,2.500,6.000,13.277
269,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05635-03146,29.953,3.987,1.018,1.923,6.273,20.524
270,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05905-07023,24.619,3.373,0.733,2.176,5.000,18.557
271,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06204-08019,31.594,3.507,0.785,2.143,5.333,20.214
272,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06273-05268,38.159,5.477,1.395,2.526,7.778,22.025
273,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06304-05530,9.027,3.171,0.352,2.600,3.778,11.996
274,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:07942-06330,22.157,3.450,0.833,1.833,5.400,18.027
275,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:08230-04538,33.235,4.023,0.668,2.600,5.875,21.806
276,slice0008_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05586-05582,42828833.299,1.048,0.110,0.000,8.611,28616.229
277,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02602-05779,12.309,3.391,0.526,2.333,4.400,13.653
278,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02727-06367,7.386,3.994,0.632,2.778,5.500,9.279
279,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02914-06271,9.437,3.892,0.559,2.583,4.889,14.714
280,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02916-06275,0.410,3.200,0.000,3.200,3.200,2.562
281,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02943-04548,4.924,2.886,0.173,2.500,3.100,8.528
282,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02953-04540,2.052,2.746,0.233,2.545,3.111,4.905
283,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03032-05886,0.410,3.556,0.000,3.556,3.556,2.562
284,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03033-05885,0.821,3.675,0.813,3.100,4.250,3.843
285,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03262-09031,19.285,4.108,0.607,2.889,5.875,15.995
286,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03969-05580,11.078,3.199,0.543,2.000,4.500,11.996
287,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03970-05573,5.334,3.423,0.595,2.545,4.200,7.998
288,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04081-04077,2.052,4.042,0.531,3.444,4.875,4.905
289,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04273-08872,11.899,3.813,0.586,2.857,5.000,12.747
290,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04660-03859,46.776,3.370,0.579,2.154,5.000,26.555
291,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04820-04833,23.388,4.114,1.045,2.150,6.727,17.276
292,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04858-06953,33.646,4.261,1.292,1.826,7.312,21.275
293,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04870-06949,20.105,4.217,0.852,2.444,6.429,15.995
294,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05047-03829,8.206,4.179,0.879,2.500,5.625,10.715
295,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05283-04967,13.130,3.868,0.623,2.750,5.143,13.433
296,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05635-03146,27.491,3.877,0.783,2.200,5.400,19.463
297,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05904-07024,22.567,3.325,0.600,2.235,5.625,17.651
298,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06204-08020,29.132,3.244,0.519,2.133,4.500,20.369
299,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06272-05267,35.287,5.011,1.387,2.438,7.750,21.650
300,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06303-05530,2.462,2.939,0.477,2.400,3.625,5.811
301,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06305-05528,0.821,2.944,0.079,2.889,3.000,3.843
302,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:07941-06330,20.516,3.164,0.564,2.133,4.818,16.901
303,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:08230-04538,26.670,3.827,0.491,2.900,5.125,18.933
304,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05586-05582,42828832.888,1.050,0.110,0.000,8.000,28616.229
305,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02602-05779,9.848,3.287,0.496,2.636,4.600,11.621
306,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02727-06367,7.386,3.971,0.616,2.889,5.000,9.434
307,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02943-04550,1.641,2.600,0.366,2.250,3.000,4.529
308,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02952-04541,0.821,3.056,0.236,2.889,3.222,3.843
309,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03032-05885,4.103,3.919,0.342,3.375,4.429,7.092
310,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03262-09031,16.823,4.166,0.600,2.700,5.833,15.089
311,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03969-05581,10.668,3.029,0.313,2.467,3.727,11.466
312,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03970-05574,6.155,3.085,0.280,2.500,3.545,8.528
313,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04081-04077,1.641,3.810,0.595,3.200,4.625,4.529
314,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04272-08874,9.848,3.368,0.539,2.111,4.571,11.090
315,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04660-03860,40.211,3.093,0.414,2.357,4.143,32.741
316,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04821-04832,22.978,4.297,0.993,2.438,6.400,17.276
317,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04858-06954,31.184,3.921,0.933,2.176,6.158,19.838
318,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04871-06949,20.105,3.876,0.798,2.500,5.900,16.901
319,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05046-03830,5.744,3.646,0.441,3.000,4.444,9.809
320,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05284-04968,12.720,3.940,0.622,3.000,5.375,12.372
321,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05635-03147,27.901,3.940,0.918,1.833,5.667,20.369
322,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05904-07024,22.157,3.172,0.460,2.308,4.500,17.276
323,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06070-06691,7.386,3.285,0.460,2.462,4.444,9.279
324,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06204-08020,26.670,3.252,0.612,1.938,5.000,18.933
325,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06272-05268,32.415,4.793,1.197,2.250,7.176,20.744
326,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:07941-06330,19.285,3.169,0.557,2.143,4.900,15.995
327,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:08230-04538,22.157,3.752,0.534,2.818,5.000,17.276
328,slice0010_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05586-05582,42828833.299,1.051,0.111,0.000,7.176,28616.229
329,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02602-05779,9.437,3.166,0.354,2.300,3.889,12.527
330,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02727-06367,6.565,3.774,0.719,2.700,5.375,8.903
331,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03032-05885,4.513,3.926,0.416,3.500,4.714,7.247
332,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03261-09032,10.668,3.685,0.471,2.500,4.500,11.621
333,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03969-05580,11.078,3.204,0.598,2.154,4.222,11.466
334,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03971-05573,5.334,3.365,0.394,2.818,4.111,7.998
335,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04081-04077,0.821,3.333,0.314,3.111,3.556,3.843
336,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04657-03858,0.410,2.778,0.000,2.778,2.778,2.562
337,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04664-03863,0.821,3.069,0.255,2.889,3.250,3.843
338,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04660-03860,34.056,2.977,0.446,1.714,4.429,27.616
339,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04821-04832,22.978,4.333,1.136,2.312,6.889,17.651
340,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04859-06952,35.287,4.707,1.377,2.067,7.455,21.650
341,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04870-06948,21.336,4.545,1.032,2.846,6.900,16.746
342,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05046-03830,3.693,3.603,0.421,3.100,4.375,7.622
343,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05284-04968,12.720,4.023,0.640,3.000,5.429,12.372
344,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05636-03146,25.029,3.831,0.694,2.455,5.333,18.027
345,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05904-07024,21.336,3.066,0.423,2.385,4.300,16.901
346,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06070-06691,11.078,3.237,0.431,2.357,4.091,11.466
347,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06204-08019,26.670,2.984,0.616,1.647,4.333,19.619
348,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06272-05269,29.953,4.714,1.230,2.400,7.000,19.838
349,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:07941-06330,17.233,3.252,0.543,2.250,4.636,15.995
350,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:08229-04541,19.285,3.517,0.537,2.545,4.625,17.276
351,slice0011_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05586-05582,42828833.299,1.051,0.110,0.000,8.000,28616.229
352,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02603-05779,8.617,3.205,0.396,2.308,3.778,11.621
353,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02727-06367,7.386,3.751,0.618,2.556,5.000,9.434
354,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03032-05884,4.513,3.957,0.509,3.200,5.143,7.092
355,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03261-09032,9.027,3.338,0.473,2.556,4.571,10.715
356,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03970-05579,9.027,3.025,0.374,2.273,4.125,10.715
357,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03972-05572,4.924,3.364,0.447,2.818,4.250,8.968
358,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04081-04077,0.410,3.444,0.000,3.444,3.444,2.562
359,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04664-03863,0.821,2.561,0.150,2.455,2.667,3.843
360,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04660-03860,27.081,2.660,0.363,2.000,3.500,33.802
361,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04819-04829,20.926,3.969,0.686,2.769,5.333,16.370
362,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04861-06952,34.877,4.588,1.226,1.875,7.500,21.120
363,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04871-06948,23.388,4.378,1.050,2.667,6.818,17.807
364,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05045-03830,1.231,2.920,0.635,2.214,3.444,3.624
365,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05284-04967,13.130,3.832,0.598,2.556,5.429,13.277
366,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05637-03153,21.336,3.061,0.372,2.300,3.889,17.651
367,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05905-07024,19.695,3.171,0.550,2.125,4.333,16.746
368,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06071-06690,6.975,2.987,0.418,2.500,4.100,11.621
369,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06204-08019,22.978,2.833,0.534,1.500,4.222,18.933
370,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06272-05269,29.132,4.763,1.233,2.429,7.167,19.994
371,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:07942-06330,16.413,2.996,0.538,2.000,4.455,14.934
372,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:08230-04540,19.285,3.521,0.513,2.636,4.625,16.370
373,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05586-05582,42828832.888,1.053,0.111,0.000,7.500,28616.229
374,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02602-05779,4.513,3.044,0.449,2.167,3.778,7.998
375,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02726-06367,5.744,3.835,0.498,3.125,4.500,8.153
376,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03030-05886,0.410,3.500,0.000,3.500,3.500,2.562
377,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03031-05885,2.052,3.623,0.447,2.900,4.125,4.905
378,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03260-09033,0.410,3.333,0.000,3.333,3.333,2.562
379,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03261-09031,0.821,3.393,0.152,3.286,3.500,3.843
380,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03969-05578,9.848,3.195,0.452,2.455,4.375,10.935
381,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03971-05572,4.513,3.139,0.407,2.583,3.700,7.622
382,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04663-03863,0.410,3.857,0.000,3.857,3.857,2.562
383,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04659-03860,27.901,2.691,0.413,1.909,4.000,34.177
384,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04819-04829,19.285,4.230,0.967,2.083,6.300,15.464
385,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04862-06955,33.646,4.347,1.158,2.545,8.667,21.275
386,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04872-06951,16.413,3.791,0.741,2.286,6.429,14.934
387,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05043-03830,0.410,3.222,0.000,3.222,3.222,2.562
388,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05283-04968,12.309,3.552,0.451,2.778,4.857,12.372
389,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05638-03153,16.823,3.158,0.461,2.200,4.571,16.746
390,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05903-07023,18.464,3.092,0.420,2.083,4.111,15.840
391,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06070-06688,0.410,3.500,0.000,3.500,3.500,2.562
392,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06071-06691,2.052,2.930,0.490,2.250,3.500,5.811
393,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06203-08020,23.388,2.778,0.502,1.571,3.875,17.276
394,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06271-05270,26.670,4.512,1.077,2.429,6.273,18.557
395,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:07941-06330,15.182,3.080,0.477,2.417,4.182,14.183
396,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:08231-04541,12.309,3.441,0.520,2.455,4.375,12.747
397,slice0013_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05586-05582,42828833.299,1.053,0.111,0.000,11.000,28616.229
