 ,Label,Area,Mean,StdDev,Min,Max,Perim.
205,slice0008_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07813-06278,36.518,4.961,1.286,2.750,9.800,22.181
206,slice0008_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07938-05521,0.821,2.994,0.892,2.364,3.625,3.624
207,slice0008_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07939-05522,0.410,2.500,0.000,2.500,2.500,2.562
208,slice0008_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08133-05510,11.078,3.024,0.386,2.167,3.800,11.996
209,slice0008_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08242-03868,28.722,4.878,0.946,2.944,6.867,19.683
210,slice0008_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08690-06014,15.592,3.572,0.446,2.583,4.444,14.714
211,slice0008_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10248-04167,10.258,3.375,0.632,2.500,4.889,11.090
212,slice0008_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10305-08509,2.052,2.635,0.522,2.182,3.500,4.905
213,slice0008_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:12138-04828,25.029,4.297,1.248,1.438,6.857,18.557
214,slice0008_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06481-04668,42760801.374,1.063,0.115,0.000,11.000,28566.266
215,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03497-07349,24.619,4.765,0.956,3.000,8.000,17.276
216,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05009-05233,19.285,3.031,0.525,1.824,4.385,15.464
217,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06095-01335,0.410,3.375,0.000,3.375,3.375,2.562
218,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07024-04693,10.258,3.351,0.530,2.429,4.750,12.902
219,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07034-06757,18.874,3.956,0.879,2.600,6.000,15.620
220,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07192-01628,21.336,3.595,0.687,2.250,5.000,16.901
221,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07207-04640,0.821,2.556,0.157,2.444,2.667,3.843
222,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07364-04118,5.334,3.870,0.562,2.700,4.556,7.622
223,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07812-06279,33.235,5.305,1.517,2.312,8.667,20.900
224,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07938-05520,0.410,3.000,0.000,3.000,3.000,2.562
225,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08132-05510,9.027,2.819,0.420,1.917,3.600,10.715
226,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08242-03868,28.312,5.248,1.067,2.688,8.150,18.933
227,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08689-06015,6.565,3.184,0.615,1.571,4.250,10.340
228,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10247-04164,6.975,2.800,1.113,1.200,5.125,9.809
229,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10305-08508,0.410,2.778,0.000,2.778,2.778,2.562
230,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:12137-04828,23.388,1.229,0.461,0.750,2.929,17.276
231,slice0009_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06481-04668,42760801.374,1.062,0.114,0.000,14.000,28566.266
232,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03497-07350,24.208,4.658,0.878,2.800,7.000,18.182
233,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05008-05233,16.823,3.006,0.838,1.462,5.250,14.559
234,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06095-01336,0.410,3.857,0.000,3.857,3.857,2.562
235,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06097-01336,0.410,3.571,0.000,3.571,3.571,2.562
236,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07026-04692,9.437,3.308,0.612,2.400,4.778,12.902
237,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07035-06757,19.285,3.854,0.722,2.600,5.286,15.464
238,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07192-01628,20.516,3.788,0.944,2.333,6.571,16.746
239,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07208-04640,0.821,2.217,0.165,2.100,2.333,3.843
240,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07364-04118,5.334,3.729,0.474,3.000,4.571,7.622
241,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07519-07617,0.410,2.556,0.000,2.556,2.556,2.562
242,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07813-06279,29.132,5.086,1.368,1.846,7.538,19.619
243,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08133-05510,8.206,2.962,0.477,2.182,3.889,11.090
244,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08243-03868,29.953,5.946,2.401,2.000,12.700,20.369
245,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08689-06016,2.052,3.302,0.482,2.600,3.750,4.905
246,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10246-04168,2.872,2.941,0.333,2.545,3.333,7.998
247,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10305-08508,0.410,2.444,0.000,2.444,2.444,2.562
248,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:12136-04828,23.388,3.501,1.164,1.000,6.125,17.651
249,slice0010_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06481-04668,42760802.195,1.063,0.115,0.000,12.700,28566.266
250,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03497-07350,22.567,4.409,0.845,2.727,6.286,17.807
251,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05007-05234,18.054,3.413,0.884,1.941,5.625,15.089
252,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06097-01337,1.231,2.822,0.615,2.300,3.500,3.624
253,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06097-01339,0.821,3.241,0.543,2.857,3.625,3.843
254,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07026-04691,9.848,3.487,0.638,2.583,4.778,13.808
255,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07034-06758,17.643,3.948,0.782,2.667,6.143,14.714
256,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07192-01629,22.157,3.822,1.047,2.273,6.250,17.807
257,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07364-04118,4.924,4.089,0.423,3.000,4.625,7.247
258,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07813-06279,28.722,5.266,1.483,2.357,8.250,19.619
259,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08133-05509,6.565,3.127,0.310,2.750,3.714,8.903
260,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08242-03868,31.184,7.005,3.775,1.429,16.000,20.744
261,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10247-04170,2.462,3.007,0.305,2.500,3.429,6.186
262,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:12135-04828,20.516,3.616,1.165,1.400,6.429,15.995
263,slice0011_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06481-04668,42760800.554,1.060,0.113,0.000,16.000,28566.266
264,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01234-06796,0.410,1.167,0.000,1.167,1.167,1.812
265,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03499-07350,21.336,4.219,0.781,2.500,6.143,16.901
266,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05005-05234,16.823,2.961,0.506,2.000,4.083,14.183
267,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06099-01338,1.641,2.867,0.244,2.556,3.111,5.435
268,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07026-04691,11.078,3.702,0.733,2.333,5.125,13.653
269,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07034-06758,18.874,3.832,0.800,2.300,5.286,15.620
270,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07191-01629,21.336,3.531,0.539,2.222,4.818,16.901
271,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07363-04118,4.924,4.558,1.013,2.727,6.000,7.998
272,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07519-07617,0.410,2.667,0.000,2.667,2.667,2.562
273,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07811-06278,27.081,5.359,1.495,2.067,8.364,18.557
274,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08133-05509,6.975,2.735,0.324,2.083,3.300,9.809
275,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08242-03868,27.901,6.037,2.463,2.231,11.750,18.933
276,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10249-04171,3.283,3.646,0.231,3.333,3.889,7.687
277,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:12135-04828,20.516,3.317,1.012,1.300,5.556,16.901
278,slice0012_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06481-04668,42760801.785,1.060,0.114,0.000,20.429,28566.266
279,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03499-07351,18.464,4.013,0.648,2.778,5.429,15.089
280,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05005-05234,16.413,4.129,1.095,2.400,7.571,14.183
281,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06099-01340,1.641,2.959,0.556,2.300,3.625,4.905
282,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07027-04692,11.899,3.628,0.481,3.000,5.000,14.183
283,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07033-06757,17.643,3.675,0.676,2.556,5.250,14.934
284,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07192-01629,22.567,3.696,0.622,2.455,5.300,18.337
285,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07363-04118,4.924,4.122,0.445,3.111,4.667,8.153
286,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07520-07617,0.821,2.689,0.126,2.600,2.778,3.843
287,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:07813-06279,27.491,5.005,1.233,2.750,7.300,18.557
288,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08133-05509,6.155,2.880,0.278,2.308,3.300,8.903
289,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:08242-03869,28.312,5.320,1.347,3.000,8.050,19.088
290,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10249-04172,2.872,3.408,0.491,2.889,4.429,6.186
291,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:12134-04827,20.516,3.633,0.743,2.286,5.750,16.526
292,slice0013_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06481-04668,42760801.785,1.057,0.112,0.000,9.000,28566.266
