 ,Label,Area,Mean,StdDev,Min,Max,Perim.
205,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05619-03615,2.872,3.883,0.444,3.167,4.556,6.716
206,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06006-04621,3.283,3.940,0.544,3.111,4.778,6.716
207,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06847-02100,34.466,4.357,0.829,2.588,6.438,22.556
208,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06922-01493,3.283,3.580,0.489,2.889,4.286,6.716
209,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07542-05215,2.052,5.398,0.603,4.500,6.143,4.905
210,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07823-06722,23.388,4.802,1.050,2.385,7.500,17.276
211,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08781-02495,15.592,4.670,1.546,2.625,11.667,14.183
212,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08931-06355,4.513,4.921,1.218,3.375,7.250,7.247
213,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09084-03458,10.668,4.100,1.040,2.231,6.143,15.245
214,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09315-00684,8.617,3.295,0.383,2.600,4.250,11.246
215,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:10806-02005,36.108,4.663,1.100,1.875,7.250,22.181
216,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05570-05581,44150262.697,1.057,0.114,0.000,11.667,28573.952
217,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:00763-05762,3.693,3.203,0.443,2.667,3.857,7.247
218,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01013-02608,13.951,4.869,1.522,2.600,8.091,12.902
219,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01887-03419,9.437,3.110,0.462,2.455,4.429,12.372
220,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02003-04827,14.361,3.713,0.620,2.769,5.375,14.559
221,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02209-03425,5.744,3.605,0.398,3.000,4.286,7.998
222,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02210-05051,0.410,2.800,0.000,2.800,2.800,2.562
223,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02215-05050,0.410,2.143,0.000,2.143,2.143,2.562
224,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02214-05048,7.386,3.116,0.258,2.727,3.667,14.339
225,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02561-04106,5.744,4.199,0.664,3.083,5.333,8.528
226,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02641-04676,11.078,3.752,0.605,2.455,5.000,12.527
227,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02799-05030,0.410,4.125,0.000,4.125,4.125,2.562
228,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02884-05851,2.872,3.217,0.496,2.500,3.875,5.435
229,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03673-04382,13.951,4.839,1.402,2.500,7.556,13.653
230,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04000-03208,16.823,4.863,1.120,2.400,7.250,14.559
231,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04488-01739,11.899,3.433,0.505,2.647,5.000,13.058
232,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04568-07048,4.924,3.320,0.476,2.571,4.250,8.903
233,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04837-07331,10.258,3.198,0.844,1.571,4.857,11.466
234,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04957-07360,19.285,4.914,1.464,2.500,9.286,16.370
235,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05112-09277,0.821,3.944,0.079,3.889,4.000,3.843
236,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05179-06022,5.334,4.442,0.749,3.364,5.625,9.809
237,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05448-03742,11.489,4.468,0.559,3.100,5.400,11.841
238,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05542-02892,18.874,4.286,0.944,2.375,6.214,16.370
239,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05595-08261,25.029,3.185,0.958,1.429,5.000,19.088
240,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05619-03614,4.924,4.194,0.635,3.091,5.000,7.998
241,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06006-04621,0.821,3.861,0.904,3.222,4.500,3.843
242,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06847-02100,32.415,3.301,0.595,1.933,4.538,22.181
243,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07542-05216,0.410,3.100,0.000,3.100,3.100,2.562
244,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07822-06722,23.388,4.636,0.994,2.800,6.889,17.276
245,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08781-02495,11.078,3.905,0.675,2.625,5.286,11.621
246,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08930-06355,3.693,3.861,0.754,3.000,4.875,6.716
247,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09083-03458,8.206,3.568,0.398,2.909,4.333,13.433
248,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09315-00685,2.052,3.100,0.237,2.889,3.500,4.529
249,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:10805-02004,36.928,4.063,0.971,2.000,6.222,22.181
250,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05570-05581,44150262.286,1.062,0.115,0.000,11.000,28573.952
251,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:00763-05759,1.231,3.011,0.275,2.700,3.222,3.624
252,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01013-02608,13.130,4.727,1.519,1.833,7.778,12.902
253,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01887-03418,1.641,2.736,0.166,2.500,2.889,5.435
254,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02004-04827,13.951,3.486,0.537,2.545,5.429,13.808
255,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02209-03425,4.924,3.734,0.578,3.000,5.000,7.622
256,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02213-05049,0.410,3.000,0.000,3.000,3.000,2.562
257,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02214-05047,1.231,3.109,0.345,2.727,3.400,5.124
258,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02562-04106,5.334,3.743,0.391,3.100,4.444,7.998
259,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02641-04676,11.899,3.747,0.621,2.636,5.625,12.527
260,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02799-05030,0.410,3.333,0.000,3.333,3.333,2.562
261,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02885-05851,1.641,3.348,0.415,2.857,3.857,4.905
262,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03674-04382,13.130,4.659,1.267,2.615,7.364,12.902
263,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04000-03209,16.823,4.776,1.203,3.000,7.750,15.620
264,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04487-01737,9.848,3.342,0.365,2.692,4.154,11.090
265,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04569-07047,1.231,3.187,0.404,2.812,3.615,4.905
266,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04837-07332,9.848,3.206,0.787,2.000,4.625,11.090
267,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04957-07360,18.464,4.289,0.721,2.312,6.000,15.089
268,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05111-09277,0.410,3.111,0.000,3.111,3.111,2.562
269,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05179-06022,4.924,4.606,0.575,3.818,6.000,8.528
270,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05447-03742,11.078,4.551,0.622,3.273,5.667,11.996
271,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05543-02892,16.413,4.135,1.294,1.929,6.667,14.714
272,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05594-08261,22.567,2.969,0.440,2.167,3.846,17.651
273,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05619-03615,4.924,3.641,1.212,1.750,5.429,7.998
274,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06847-02101,29.132,3.540,1.412,1.000,6.000,20.900
275,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07542-05217,1.231,3.861,0.677,3.333,4.625,3.624
276,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07823-06722,22.978,4.716,1.026,2.333,6.875,17.276
277,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08781-02495,12.720,4.165,0.987,3.125,8.667,12.372
278,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08929-06355,3.283,3.483,0.863,2.500,5.000,5.811
279,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09084-03459,8.617,3.643,0.657,2.545,5.286,13.808
280,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09315-00684,2.872,3.020,0.393,2.375,3.625,6.341
281,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:10804-02003,36.108,3.817,0.873,2.067,5.727,22.181
282,slice0007_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05570-05581,44150262.286,1.066,0.116,0.000,13.000,28573.952
283,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:00762-05758,0.410,3.000,0.000,3.000,3.000,1.812
284,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01013-02609,12.720,4.806,1.505,2.000,7.846,12.372
285,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02003-04827,12.309,3.307,0.474,2.273,4.250,13.433
286,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02209-03425,4.103,3.680,0.615,3.000,5.143,6.716
287,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02214-05047,0.410,3.400,0.000,3.400,3.400,2.562
288,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02561-04105,4.103,3.798,0.439,3.111,4.444,7.092
289,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02640-04676,11.078,3.658,0.657,2.727,5.125,12.527
290,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02884-05852,0.410,3.000,0.000,3.000,3.000,2.562
291,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03674-04383,13.130,4.259,0.978,2.583,6.333,13.433
292,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04000-03209,17.643,4.651,1.099,2.889,6.875,15.089
293,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04487-01737,11.489,3.576,0.630,2.235,5.100,11.841
294,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04837-07332,9.027,2.994,0.793,1.667,4.833,10.715
295,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04957-07360,15.592,3.742,0.588,2.692,5.000,13.808
296,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05180-06022,4.924,4.271,0.588,3.364,5.500,7.622
297,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05448-03743,11.078,4.453,0.821,3.000,6.000,12.372
298,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05543-02893,15.592,4.099,0.900,2.333,5.750,14.559
299,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05594-08262,21.747,2.733,0.420,1.895,3.615,17.276
300,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05617-03615,8.206,3.763,0.608,2.625,4.889,10.185
301,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06847-02101,29.132,3.494,0.661,2.182,5.000,21.275
302,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07541-05216,0.410,3.333,0.000,3.333,3.333,2.562
303,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07711-08663,2.462,2.463,0.322,2.083,2.909,6.406
304,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07822-06722,23.388,4.468,0.966,2.636,6.800,18.182
305,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08781-02495,11.078,4.115,0.513,3.250,5.833,11.466
306,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08929-06355,2.462,3.009,0.526,2.375,3.857,5.435
307,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09084-03462,3.693,3.942,0.841,2.750,5.000,7.092
308,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09085-03458,3.283,3.751,0.823,2.778,5.250,7.092
309,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09315-00684,2.052,2.738,0.470,2.091,3.375,6.716
310,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:10805-02004,34.056,3.838,0.797,2.286,6.000,21.120
311,slice0008_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05570-05581,44150262.286,1.068,0.116,0.000,11.000,28573.952
312,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01013-02609,12.720,4.886,1.500,2.545,7.692,12.372
313,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01887-03419,2.052,2.933,0.268,2.556,3.222,4.529
314,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02003-04827,10.258,3.235,0.556,2.091,4.125,12.682
315,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02209-03425,1.231,4.452,0.289,4.143,4.714,5.124
316,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02561-04105,4.513,3.803,0.415,3.300,4.750,7.092
317,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02639-04676,11.489,3.458,0.485,2.556,4.500,11.996
318,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03674-04382,13.130,4.453,1.005,3.083,7.200,12.902
319,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04000-03209,16.002,4.312,1.442,1.778,6.857,14.339
320,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04486-01738,11.899,3.420,0.512,2.545,4.667,12.372
321,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04836-07332,7.386,2.482,0.475,1.571,3.833,9.434
322,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04957-07360,13.540,3.714,0.701,2.429,5.375,13.277
323,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05178-06022,0.410,3.300,0.000,3.300,3.300,2.562
324,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05448-03742,10.258,3.807,1.692,1.273,7.429,11.090
325,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05543-02893,11.899,3.886,0.814,2.500,5.250,12.372
326,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05594-08262,20.926,2.902,0.447,1.867,4.000,17.276
327,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05616-03615,6.155,3.888,0.503,2.875,4.429,9.059
328,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06847-02101,25.850,3.563,0.728,2.167,5.286,19.088
329,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07711-08663,1.231,2.720,0.383,2.333,3.100,3.624
330,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07822-06722,22.567,4.489,0.924,2.462,6.400,17.807
331,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08781-02495,7.796,3.573,0.479,3.000,4.833,10.340
332,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08929-06356,1.641,2.920,0.501,2.250,3.429,5.124
333,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09085-03460,6.565,3.215,0.501,2.500,4.250,13.808
334,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09315-00685,0.821,3.473,0.139,3.375,3.571,3.843
335,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:10805-02004,32.004,3.601,0.713,2.133,5.000,20.369
336,slice0009_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05570-05581,44150262.697,1.070,0.116,0.000,10.000,28573.952
337,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01014-02609,12.720,4.590,1.233,2.727,8.000,12.372
338,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01887-03420,4.513,3.136,0.442,2.667,4.000,8.903
339,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02003-04827,11.489,3.207,0.580,2.250,4.857,13.058
340,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02209-03425,3.283,3.656,0.334,3.111,4.000,5.811
341,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02561-04105,4.924,3.727,0.554,2.636,4.571,7.247
342,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02640-04676,12.309,3.542,0.728,2.091,5.250,13.277
343,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03674-04382,12.309,4.370,1.483,1.769,7.000,12.372
344,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04000-03209,15.592,4.656,1.032,3.000,7.125,14.339
345,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04484-01738,9.848,3.384,0.510,2.636,4.500,11.090
346,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04836-07332,6.565,2.277,0.366,1.714,2.714,8.903
347,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04957-07359,10.668,3.580,0.665,2.538,5.125,11.466
348,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05448-03742,10.258,4.272,0.681,2.833,5.556,11.090
349,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05543-02893,12.720,3.536,0.557,2.500,4.889,13.808
350,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05594-08261,20.105,2.763,0.609,1.562,4.300,16.370
351,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05616-03615,9.848,3.427,0.447,2.700,4.571,10.715
352,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06848-02101,25.029,3.345,0.445,2.462,4.667,19.088
353,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07823-06722,23.798,4.604,1.183,2.385,7.000,17.276
354,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08781-02496,10.668,3.741,0.777,2.625,6.750,11.621
355,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08929-06355,2.872,2.980,0.667,2.375,4.000,5.435
356,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09086-03459,2.052,3.049,0.236,2.636,3.200,4.905
357,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09085-03463,2.872,3.424,0.515,2.667,4.111,7.092
358,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09315-00685,2.462,3.216,0.546,2.333,3.750,5.811
359,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:10804-02005,32.004,3.444,0.688,1.824,5.385,21.275
360,slice0010_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05570-05581,44150262.697,1.069,0.116,0.000,11.333,28573.952
361,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01013-02609,11.899,4.711,1.161,2.909,7.750,11.996
362,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01887-03420,1.641,3.142,0.289,2.900,3.556,4.905
363,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02003-04827,7.796,3.113,0.441,2.364,3.625,12.527
364,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02209-03425,2.052,3.648,0.457,3.125,4.143,4.529
365,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02560-04105,3.693,3.807,0.441,3.375,4.857,6.716
366,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02639-04676,10.258,3.621,0.604,2.600,5.000,11.996
367,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03673-04382,12.309,4.992,1.407,1.923,7.500,12.902
368,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04000-03209,14.771,4.298,0.854,2.900,7.000,13.653
369,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04484-01738,11.489,3.476,0.548,2.364,4.500,12.372
370,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04957-07360,7.386,3.130,0.336,2.250,3.778,9.434
371,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05447-03742,8.617,4.414,0.496,3.455,5.333,10.715
372,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05542-02893,11.489,3.216,0.407,2.364,4.111,12.372
373,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05593-08261,17.643,2.705,0.511,1.588,3.636,15.995
374,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06848-02101,23.388,3.345,0.568,2.182,4.556,18.713
375,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07822-06722,22.978,4.449,0.842,2.846,6.545,17.276
376,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08781-02496,10.258,3.499,0.476,2.700,4.800,12.152
377,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09086-03460,2.052,3.291,0.432,2.900,4.000,4.905
378,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09086-03464,2.462,3.097,0.184,2.800,3.333,6.406
379,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:10804-02005,29.953,3.563,0.651,2.154,5.273,19.838
380,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05570-05581,44150262.697,1.068,0.115,0.000,11.000,28573.952
381,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01013-02609,13.130,4.833,1.374,2.700,7.583,12.902
382,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01886-03420,0.410,3.000,0.000,3.000,3.000,2.562
383,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01887-03423,1.231,3.252,0.071,3.200,3.333,3.624
384,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02003-04827,5.334,3.102,0.324,2.500,3.500,9.279
385,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02209-03425,2.462,3.573,0.547,2.900,4.429,5.435
386,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02560-04105,4.103,3.518,0.341,3.000,4.125,7.092
387,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02640-04676,11.078,3.554,0.531,2.700,5.125,12.152
388,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03674-04381,13.540,4.768,1.005,2.909,6.444,13.277
389,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04000-03209,15.592,3.949,1.358,1.556,6.375,13.808
390,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04484-01739,8.617,3.287,0.511,2.538,4.600,11.621
391,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04956-07360,2.052,2.791,0.397,2.385,3.300,5.811
392,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05447-03742,8.206,4.418,1.476,2.100,6.571,9.809
393,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05542-02893,7.386,2.913,0.477,2.111,3.625,10.185
394,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05593-08261,15.592,2.675,0.322,2.125,3.300,14.559
395,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06848-02101,22.978,3.332,0.545,2.500,4.889,18.182
396,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07823-06722,22.978,3.976,1.939,1.000,8.000,17.276
397,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08781-02495,11.899,3.385,0.383,2.750,4.429,12.902
398,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09087-03460,0.821,3.422,0.031,3.400,3.444,3.843
399,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09315-00684,0.410,3.286,0.000,3.286,3.286,2.562
400,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:10803-02005,31.594,3.516,0.636,2.333,5.692,20.214
401,slice0012_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05570-05581,44150262.286,1.066,0.115,0.000,12.000,28573.952
402,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01013-02609,13.540,4.701,1.658,1.833,8.400,12.902
403,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01886-03423,5.744,3.131,0.311,2.700,3.750,10.715
404,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02003-04826,3.283,2.891,0.160,2.667,3.125,7.622
405,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02209-03426,1.231,3.213,0.573,2.875,3.875,3.624
406,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02559-04105,2.872,3.530,0.438,3.000,4.250,5.811
407,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02639-04677,11.489,3.422,0.508,2.500,4.625,11.996
408,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03673-04381,11.899,4.125,0.747,2.778,5.556,12.372
409,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04000-03209,15.182,4.387,0.825,3.111,6.750,14.183
