 ,Label,Area,Mean,StdDev,Min,Max,Perim.
205,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:2124-8280,11.489,3.403,0.420,2.600,4.143,21.961
206,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:2550-6914,5.744,3.620,0.571,2.400,4.833,8.528
207,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:3563-7018,3.283,3.873,0.750,3.000,5.000,6.716
208,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:4238-3451,6.975,3.166,0.404,2.333,3.875,9.809
209,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:4299-7522,5.744,2.942,0.518,2.182,3.714,12.527
210,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:6054-7872,8.617,2.604,0.533,1.409,4.125,10.715
211,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:6927-5632,15.592,3.356,0.596,2.273,4.714,14.714
212,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:7921-5007,18.464,2.658,0.473,1.750,3.750,19.619
213,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:4668-4669,35656092.595,1.055,0.111,0.000,10.273,23924.792
214,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:0873-6782,51.699,5.240,1.632,2.545,9.615,26.024
215,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:2122-8277,0.410,3.111,0.000,3.111,3.111,2.562
216,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:2123-8279,0.410,2.500,0.000,2.500,2.500,2.562
217,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:2123-8282,0.821,2.611,0.864,2.000,3.222,3.843
218,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:2126-8280,0.410,2.900,0.000,2.900,2.900,2.562
219,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:2549-6915,5.744,3.512,0.604,2.400,4.667,8.528
220,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:3562-7019,2.872,4.185,0.385,3.600,4.625,5.811
221,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:4237-3450,4.513,2.453,0.792,1.222,3.500,7.998
222,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:4298-7523,0.410,3.250,0.000,3.250,3.250,2.562
223,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:6054-7872,9.027,2.743,0.532,1.933,3.900,10.715
224,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:6927-5632,11.078,2.972,0.411,2.000,3.778,12.902
225,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:7921-5008,16.823,2.593,0.431,1.900,3.750,18.713
226,slice0013_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:4668-4669,35656092.595,1.056,0.110,0.000,9.615,23924.792
