 ,Label,Area,Mean,StdDev,Min,Max,Perim.
205,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05730-04756,0.821,2.944,0.236,2.778,3.111,3.843
206,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05807-06013,4.513,2.712,0.479,1.875,3.429,7.247
207,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05917-07549,14.361,2.721,0.368,2.231,3.600,13.277
208,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05914-05024,29.953,3.147,0.471,2.111,4.100,25.054
209,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06187-06041,0.410,2.600,0.000,2.600,2.600,2.562
210,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06304-05600,4.103,4.028,0.390,3.364,4.667,7.092
211,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07029-04312,32.825,4.069,0.628,2.429,5.556,21.275
212,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07425-07552,11.899,3.075,0.373,2.500,4.111,12.747
213,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09200-05104,25.029,2.808,0.334,2.167,3.500,18.713
214,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:10855-06825,16.823,4.783,0.567,3.800,6.000,15.089
215,slice0009_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05576-04661,37152182.742,1.059,0.113,0.000,13.000,26229.515
216,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:01533-04682,0.410,4.750,0.000,4.750,4.750,1.812
217,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:02614-06453,2.052,3.133,0.570,2.625,3.857,4.905
218,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:02662-06461,7.796,3.040,0.351,2.444,3.444,9.809
219,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:02948-06593,6.155,3.194,0.359,2.600,4.000,9.059
220,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:03754-05363,25.850,3.119,0.324,2.500,3.889,18.713
221,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:03766-05427,11.899,3.001,0.253,2.500,3.667,13.808
222,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04353-01430,50.879,4.965,1.332,2.727,9.600,26.555
223,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04566-02930,16.002,3.070,0.309,2.444,3.571,15.620
224,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05731-04755,2.872,2.802,0.314,2.500,3.444,6.186
225,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05807-06013,5.334,2.617,0.341,2.000,3.143,7.998
226,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05917-07547,1.231,2.503,0.532,2.077,3.100,5.435
227,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05916-05023,26.670,3.110,0.512,2.182,4.455,23.617
228,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06304-05601,4.924,3.704,0.328,3.200,4.333,7.622
229,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07029-04312,33.235,4.019,0.612,2.455,5.300,21.806
230,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07426-07552,6.565,3.004,0.325,2.250,3.556,8.903
231,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09201-05104,21.336,2.653,0.249,2.000,3.333,16.901
232,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:10854-06824,20.105,4.929,1.092,2.636,7.857,16.526
233,slice0010_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05576-04661,37152181.921,1.060,0.113,0.000,12.000,26229.515
234,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:01533-04682,0.410,5.571,0.000,5.571,5.571,1.812
235,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:02663-06462,4.513,2.975,0.280,2.667,3.500,7.247
236,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:02948-06594,1.231,3.125,0.310,2.778,3.375,3.624
237,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:03754-05361,21.336,3.207,0.257,2.700,4.000,16.901
238,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:03765-05427,8.206,2.902,0.212,2.500,3.444,11.090
239,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04353-01430,50.879,4.819,1.304,2.545,8.900,26.555
240,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04566-02931,12.720,3.037,0.379,2.444,4.000,13.808
241,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05807-06013,1.641,2.492,0.263,2.111,2.714,4.529
242,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05917-05022,28.312,3.032,0.487,2.071,4.667,22.336
243,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06302-05601,2.462,3.530,0.363,3.222,4.250,6.341
244,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07029-04312,25.029,3.677,0.518,2.750,5.500,18.182
245,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09200-05104,16.002,2.711,0.286,2.231,3.500,14.183
246,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:10853-06823,20.926,5.135,0.844,3.300,7.000,16.370
247,slice0011_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05576-04661,37152181.921,1.060,0.113,0.000,12.000,26229.515
248,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:01533-04682,0.410,4.375,0.000,4.375,4.375,1.812
249,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:02663-06462,4.103,2.986,0.383,2.400,3.444,7.622
250,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:03754-05360,20.516,3.209,0.381,2.545,4.000,16.526
251,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:03765-05427,7.386,3.012,0.435,2.500,4.250,10.185
252,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04353-01430,50.879,4.882,1.257,2.214,8.600,26.555
253,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04566-02931,11.078,2.874,0.359,2.182,3.500,12.902
254,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05919-05023,27.081,3.371,0.642,1.867,4.800,20.900
255,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07029-04313,22.157,3.701,0.447,2.900,4.667,17.276
256,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09200-05103,11.899,2.657,0.246,2.231,3.200,12.527
257,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:10851-06822,18.464,4.286,1.370,1.700,7.000,15.089
258,slice0012_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05576-04661,37152181.511,1.063,0.114,0.000,12.000,26229.515
259,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:01533-04682,0.410,4.875,0.000,4.875,4.875,1.812
260,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:02662-06462,0.410,3.857,0.000,3.857,3.857,1.812
261,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:03753-05360,14.361,3.117,0.296,2.462,3.667,14.339
262,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:03766-05427,3.283,2.838,0.269,2.545,3.222,6.341
263,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04352-01430,49.648,4.752,1.137,2.667,8.600,25.649
264,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04564-02931,4.513,2.949,0.315,2.444,3.500,8.903
265,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05919-05024,26.260,3.300,0.453,2.400,4.500,21.806
266,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07032-04313,16.823,3.608,0.487,2.909,4.778,14.559
267,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09201-05100,6.155,2.645,0.239,2.231,3.000,10.340
268,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:10851-06821,19.695,4.856,0.686,3.444,6.714,17.432
269,slice0013_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05576-04661,37152182.742,1.063,0.114,0.000,11.000,26229.515
